timestamp, low_ask, low_bid, high_ask, high_bid
2019-07-08T15:00:00,2970.84,2971.24,2977.84,2978.24
2019-07-08T17:00:00,2969.5,2969.9,2975.5,2975.9
2019-07-08T19:00:00,2972.02,2972.62,2978.37,2978.77
2019-07-08T21:00:00,2971.9,2972.5,2974.65,2975.25
2019-07-08T23:00:00,2969.9,2970.5,2974.4,2975.0
2019-07-09T01:00:00,2966.77,2967.37,2971.65,2972.25
2019-07-09T03:00:00,2960.4,2961.0,2967.15,2967.75
2019-07-09T05:00:00,2962.15,2962.75,2966.15,2966.75
2019-07-09T07:00:00,2958.9,2959.5,2964.9,2965.5
2019-07-09T09:00:00,2958.9,2959.5,2963.9,2964.5
2019-07-09T11:00:00,2961.65,2962.25,2964.65,2965.25
2019-07-09T13:00:00,2961.15,2961.65,2973.5,2973.9
2019-07-09T15:00:00,2970.5,2970.9,2975.13,2975.53
2019-07-09T17:00:00,2972.63,2973.03,2976.38,2976.78
2019-07-09T19:00:00,2972.18,2972.58,2981.93,2982.33
2019-07-09T21:00:00,2976.67,2977.27,2978.55,2979.15
2019-07-09T23:00:00,2976.05,2976.65,2982.92,2983.52
2019-07-10T01:00:00,2977.55,2978.15,2982.55,2983.15
2019-07-10T03:00:00,2976.3,2976.9,2979.3,2979.9
2019-07-10T05:00:00,2970.3,2970.9,2977.55,2978.15
2019-07-10T07:00:00,2969.55,2970.15,2975.3,2975.9
2019-07-10T09:00:00,2967.05,2967.65,2975.3,2975.9
2019-07-10T11:00:00,2970.05,2970.65,2992.05,2992.65
2019-07-10T13:00:00,2988.8,2989.4,3003.4,3003.8
2019-07-10T15:00:00,2984.24,2984.64,2994.12,2994.52
2019-07-10T17:00:00,2989.62,2990.02,2999.12,2999.52
2019-07-10T19:00:00,2989.32,2989.72,2994.07,2994.47
2019-07-10T21:00:00,2990.22,2991.56,2995.46,2996.06
2019-07-10T23:00:00,2992.21,2992.81,2996.58,2997.18
2019-07-11T01:00:00,2994.46,2995.06,3000.21,3000.81
2019-07-11T03:00:00,2998.71,2999.31,3001.96,3002.56
2019-07-11T05:00:00,2998.46,2999.06,3001.71,3002.31
2019-07-11T07:00:00,2996.71,2997.31,2999.71,3000.31
2019-07-11T09:00:00,2996.96,2997.56,3002.21,3002.81
2019-07-11T11:00:00,2994.96,2995.56,3001.46,3002.06
2019-07-11T13:00:00,2991.93,2992.33,3001.81,3002.21
2019-07-11T15:00:00,2993.68,2994.08,3001.93,3002.33
2019-07-11T17:00:00,2988.51,2988.91,3000.26,3000.66
2019-07-11T19:00:00,2993.76,2994.16,3000.62,3001.22
2019-07-11T21:00:00,2997.86,2998.97,3000.12,3000.79
2019-07-11T23:00:00,2998.12,2998.72,3007.62,3008.22
2019-07-12T01:00:00,3003.62,3004.22,3007.87,3008.47
2019-07-12T03:00:00,3005.87,3006.47,3008.12,3008.72
2019-07-12T05:00:00,3004.12,3004.72,3007.62,3008.22
2019-07-12T07:00:00,3003.62,3004.22,3007.37,3007.97
2019-07-12T09:00:00,3004.62,3005.22,3008.37,3008.97
2019-07-12T11:00:00,3004.37,3004.97,3007.37,3007.97
2019-07-12T13:00:00,3001.62,3002.02,3006.37,3006.97
2019-07-12T15:00:00,3001.62,3002.02,3007.37,3007.77
2019-07-12T17:00:00,3005.62,3006.02,3010.12,3010.52
2019-07-12T19:00:00,3008.12,3008.52,3013.69,3014.09
2019-07-14T21:00:00,3010.09,3010.69,3012.59,3013.19
2019-07-14T23:00:00,3008.59,3009.19,3011.59,3012.19
2019-07-15T01:00:00,3006.59,3007.19,3014.59,3015.19
2019-07-15T03:00:00,3013.34,3013.94,3014.84,3015.44
2019-07-15T05:00:00,3012.84,3013.44,3015.59,3016.19
2019-07-15T07:00:00,3013.34,3013.94,3019.34,3019.94
2019-07-15T09:00:00,3012.46,3013.06,3016.59,3017.19
2019-07-15T11:00:00,3015.59,3016.19,3018.34,3018.94
2019-07-15T13:00:00,3009.95,3010.35,3018.09,3018.69
2019-07-15T15:00:00,3008.5,3008.9,3013.7,3014.1
2019-07-15T17:00:00,3008.5,3008.9,3014.0,3014.4
2019-07-15T19:00:00,3010.5,3010.9,3014.44,3015.04
2019-07-15T21:00:00,3011.75,3012.54,3013.44,3014.17
2019-07-15T23:00:00,3012.56,3013.16,3016.44,3017.04
2019-07-16T01:00:00,3012.94,3013.54,3015.94,3016.54
2019-07-16T03:00:00,3014.69,3015.29,3016.19,3016.79
2019-07-16T05:00:00,3013.69,3014.29,3016.44,3017.04
2019-07-16T07:00:00,3012.19,3012.79,3015.44,3016.04
2019-07-16T09:00:00,3011.94,3012.54,3015.69,3016.29
2019-07-16T11:00:00,3012.44,3013.04,3017.44,3018.04
2019-07-16T13:00:00,3010.04,3010.44,3014.97,3015.37
2019-07-16T15:00:00,3000.72,3001.12,3013.72,3014.12
2019-07-16T17:00:00,3000.79,3001.19,3009.54,3009.94
2019-07-16T19:00:00,3001.02,3001.62,3007.54,3007.94
2019-07-16T21:00:00,3000.27,3000.87,3003.15,3003.75
2019-07-16T23:00:00,3001.15,3001.75,3003.4,3004.0
2019-07-17T01:00:00,2999.52,3000.12,3005.15,3005.75
2019-07-17T03:00:00,3003.4,3004.0,3005.4,3006.0
2019-07-17T05:00:00,3003.9,3004.5,3005.9,3006.5
2019-07-17T07:00:00,3004.65,3005.25,3008.9,3009.5
2019-07-17T09:00:00,3004.4,3005.0,3008.65,3009.25
2019-07-17T11:00:00,3001.65,3002.25,3005.65,3006.25
2019-07-17T13:00:00,2989.57,2989.97,3005.25,3005.65
2019-07-17T15:00:00,2992.82,2993.22,2998.82,2999.22
2019-07-17T17:00:00,2991.02,2991.42,2997.77,2998.17
2019-07-17T19:00:00,2976.77,2977.37,2993.02,2993.42
2019-07-17T21:00:00,2976.46,2977.37,2980.27,2980.87
2019-07-17T23:00:00,2970.9,2971.5,2979.4,2980.0
2019-07-18T01:00:00,2970.9,2971.5,2976.15,2976.75
2019-07-18T03:00:00,2972.9,2973.5,2976.65,2977.25
2019-07-18T05:00:00,2971.9,2972.5,2976.15,2976.75
2019-07-18T07:00:00,2972.9,2973.5,2977.15,2977.75
2019-07-18T09:00:00,2974.15,2974.75,2980.15,2980.75
2019-07-18T11:00:00,2978.4,2979.0,2983.15,2983.75
2019-07-18T13:00:00,2975.75,2976.15,2987.1,2987.5
2019-07-18T15:00:00,2973.1,2973.5,2985.6,2986.0
2019-07-18T17:00:00,2980.12,2980.52,2995.37,2995.77
2019-07-18T19:00:00,2989.7,2990.1,3001.98,3002.58
2019-07-18T21:00:00,2993.11,2993.71,3006.11,3006.71
2019-07-18T23:00:00,2993.11,2993.71,3002.86,3003.46
2019-07-19T01:00:00,3001.86,3002.46,3005.36,3005.96
2019-07-19T03:00:00,3001.86,3002.46,3005.11,3005.71
2019-07-19T05:00:00,3000.61,3001.21,3005.11,3005.71
2019-07-19T07:00:00,3000.36,3000.96,3005.11,3005.71
2019-07-19T09:00:00,2994.86,2995.46,3002.86,3003.46
2019-07-19T11:00:00,2994.36,2994.96,3002.86,3003.46
2019-07-19T13:00:00,2995.22,2995.62,3006.36,3006.96
2019-07-19T15:00:00,2990.47,2990.87,3001.22,3001.62
2019-07-19T17:00:00,2985.34,2985.74,2999.34,2999.74
2019-07-19T19:00:00,2966.73,2967.33,2988.34,2988.74
2019-07-21T21:00:00,2969.86,2970.46,2974.86,2975.46
2019-07-21T23:00:00,2972.61,2973.21,2977.61,2978.21
2019-07-22T01:00:00,2971.61,2972.21,2975.61,2976.21
2019-07-22T03:00:00,2973.11,2973.71,2974.61,2975.21
